OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
11/1/2018,10,0,2018-11-01T16:00:00-00:00,2018-11-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4496.76733,ACTUAL,3
11/1/2018,16,0,2018-11-01T22:00:00-00:00,2018-11-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3294.27115,ACTUAL,3
11/1/2018,9,0,2018-11-01T15:00:00-00:00,2018-11-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2754.14545,ACTUAL,3
11/1/2018,23,0,2018-11-02T05:00:00-00:00,2018-11-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,5.50572,ACTUAL,3
11/1/2018,8,0,2018-11-01T14:00:00-00:00,2018-11-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,389.73325,ACTUAL,3
11/1/2018,18,0,2018-11-02T00:00:00-00:00,2018-11-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,396.52839,ACTUAL,3
11/1/2018,7,0,2018-11-01T13:00:00-00:00,2018-11-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.34026,ACTUAL,3
11/1/2018,22,0,2018-11-02T04:00:00-00:00,2018-11-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7.24102,ACTUAL,3
11/1/2018,6,0,2018-11-01T12:00:00-00:00,2018-11-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.21743,ACTUAL,3
11/1/2018,14,0,2018-11-01T20:00:00-00:00,2018-11-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4648.43272,ACTUAL,3
11/1/2018,5,0,2018-11-01T11:00:00-00:00,2018-11-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.48064,ACTUAL,3
11/1/2018,21,0,2018-11-02T03:00:00-00:00,2018-11-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7.28951,ACTUAL,3
11/1/2018,4,0,2018-11-01T10:00:00-00:00,2018-11-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.26844,ACTUAL,3
11/1/2018,17,0,2018-11-01T23:00:00-00:00,2018-11-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1975.41383,ACTUAL,3
11/1/2018,3,0,2018-11-01T09:00:00-00:00,2018-11-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.31376,ACTUAL,3
11/1/2018,20,0,2018-11-02T02:00:00-00:00,2018-11-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7.36039,ACTUAL,3
11/1/2018,2,0,2018-11-01T08:00:00-00:00,2018-11-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.53086,ACTUAL,3
11/1/2018,1,0,2018-11-01T07:00:00-00:00,2018-11-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.53792,ACTUAL,3
11/1/2018,12,0,2018-11-01T18:00:00-00:00,2018-11-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,480.08578,ACTUAL,4
11/1/2018,11,0,2018-11-01T17:00:00-00:00,2018-11-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,365.43275,ACTUAL,4
11/1/2018,10,0,2018-11-01T16:00:00-00:00,2018-11-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,241.86506,ACTUAL,4
11/1/2018,9,0,2018-11-01T15:00:00-00:00,2018-11-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,220.51046,ACTUAL,4
11/1/2018,8,0,2018-11-01T14:00:00-00:00,2018-11-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,221.57709,ACTUAL,4
11/1/2018,7,0,2018-11-01T13:00:00-00:00,2018-11-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,235.5757,ACTUAL,4
11/1/2018,6,0,2018-11-01T12:00:00-00:00,2018-11-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,185.0361,ACTUAL,4
11/1/2018,5,0,2018-11-01T11:00:00-00:00,2018-11-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,160.60499,ACTUAL,4
11/1/2018,4,0,2018-11-01T10:00:00-00:00,2018-11-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,135.08814,ACTUAL,4
11/1/2018,3,0,2018-11-01T09:00:00-00:00,2018-11-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,107.80509,ACTUAL,4
11/1/2018,2,0,2018-11-01T08:00:00-00:00,2018-11-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,87.91924,ACTUAL,4
11/1/2018,1,0,2018-11-01T07:00:00-00:00,2018-11-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,72.85431,ACTUAL,4
11/1/2018,24,0,2018-11-02T06:00:00-00:00,2018-11-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,194.87359,ACTUAL,4
11/1/2018,23,0,2018-11-02T05:00:00-00:00,2018-11-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,192.02786,ACTUAL,4
11/1/2018,22,0,2018-11-02T04:00:00-00:00,2018-11-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,158.27168,ACTUAL,4
11/1/2018,21,0,2018-11-02T03:00:00-00:00,2018-11-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,191.47961,ACTUAL,4
11/1/2018,20,0,2018-11-02T02:00:00-00:00,2018-11-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,166.29122,ACTUAL,4
11/1/2018,19,0,2018-11-02T01:00:00-00:00,2018-11-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,126.98318,ACTUAL,4
11/1/2018,18,0,2018-11-02T00:00:00-00:00,2018-11-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,100.76301,ACTUAL,4
11/1/2018,17,0,2018-11-01T23:00:00-00:00,2018-11-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,166.53955,ACTUAL,4
11/1/2018,16,0,2018-11-01T22:00:00-00:00,2018-11-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,289.6155,ACTUAL,4
11/1/2018,15,0,2018-11-01T21:00:00-00:00,2018-11-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,279.24669,ACTUAL,4
11/1/2018,13,0,2018-11-01T19:00:00-00:00,2018-11-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,399.35126,ACTUAL,4
11/1/2018,14,0,2018-11-01T20:00:00-00:00,2018-11-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,348.32604,ACTUAL,4
11/1/2018,13,0,2018-11-01T19:00:00-00:00,2018-11-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1117.6123,ACTUAL,5
11/1/2018,14,0,2018-11-01T20:00:00-00:00,2018-11-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,899.60339,ACTUAL,5
11/1/2018,15,0,2018-11-01T21:00:00-00:00,2018-11-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1122.8486,ACTUAL,5
11/1/2018,16,0,2018-11-01T22:00:00-00:00,2018-11-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1031.65125,ACTUAL,5
11/1/2018,17,0,2018-11-01T23:00:00-00:00,2018-11-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,670.67982,ACTUAL,5
11/1/2018,18,0,2018-11-02T00:00:00-00:00,2018-11-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,133.24996,ACTUAL,5
11/1/2018,19,0,2018-11-02T01:00:00-00:00,2018-11-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.71897,ACTUAL,5
11/1/2018,20,0,2018-11-02T02:00:00-00:00,2018-11-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.88181,ACTUAL,5
11/1/2018,21,0,2018-11-02T03:00:00-00:00,2018-11-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.92621,ACTUAL,5
11/1/2018,22,0,2018-11-02T04:00:00-00:00,2018-11-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.82778,ACTUAL,5
11/1/2018,23,0,2018-11-02T05:00:00-00:00,2018-11-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.84516,ACTUAL,5
11/1/2018,24,0,2018-11-02T06:00:00-00:00,2018-11-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83609,ACTUAL,5
11/1/2018,1,0,2018-11-01T07:00:00-00:00,2018-11-01T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.84683,ACTUAL,5
11/1/2018,2,0,2018-11-01T08:00:00-00:00,2018-11-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.84344,ACTUAL,5
11/1/2018,3,0,2018-11-01T09:00:00-00:00,2018-11-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83457,ACTUAL,5
11/1/2018,4,0,2018-11-01T10:00:00-00:00,2018-11-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83808,ACTUAL,5
11/1/2018,5,0,2018-11-01T11:00:00-00:00,2018-11-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.82421,ACTUAL,5
11/1/2018,6,0,2018-11-01T12:00:00-00:00,2018-11-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.84574,ACTUAL,5
11/1/2018,7,0,2018-11-01T13:00:00-00:00,2018-11-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.82573,ACTUAL,5
11/1/2018,8,0,2018-11-01T14:00:00-00:00,2018-11-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,39.8953,ACTUAL,5
11/1/2018,9,0,2018-11-01T15:00:00-00:00,2018-11-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,462.80272,ACTUAL,5
11/1/2018,10,0,2018-11-01T16:00:00-00:00,2018-11-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1025.54023,ACTUAL,5
11/1/2018,11,0,2018-11-01T17:00:00-00:00,2018-11-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1230.07104,ACTUAL,5
11/1/2018,12,0,2018-11-01T18:00:00-00:00,2018-11-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1225.42586,ACTUAL,5
11/2/2018,13,0,2018-11-02T19:00:00-00:00,2018-11-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,956.51648,ACTUAL,6
11/2/2018,15,0,2018-11-02T21:00:00-00:00,2018-11-02T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,894.50153,ACTUAL,6
11/2/2018,12,0,2018-11-02T18:00:00-00:00,2018-11-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,977.9646,ACTUAL,6
11/2/2018,19,0,2018-11-03T01:00:00-00:00,2018-11-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8.34122,ACTUAL,6
11/2/2018,11,0,2018-11-02T17:00:00-00:00,2018-11-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1009.86966,ACTUAL,6
11/2/2018,24,0,2018-11-03T06:00:00-00:00,2018-11-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.11813,ACTUAL,6
11/2/2018,10,0,2018-11-02T16:00:00-00:00,2018-11-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,941.89653,ACTUAL,6
11/2/2018,16,0,2018-11-02T22:00:00-00:00,2018-11-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,797.40419,ACTUAL,6
11/2/2018,9,0,2018-11-02T15:00:00-00:00,2018-11-02T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,452.41032,ACTUAL,6
